timestamp,open,high,low,close,volume,contract,expiry
2025-12-10T05:00:00Z,26981.75,26988.5,26981.75,26988.5,0.0,MNQH27.CME,2027-03-19
2025-12-11T05:00:00Z,26888.25,26906.5,26888.25,26906.5,0.0,MNQH27.CME,2027-03-19
2025-12-12T05:00:00Z,26376.75,26405.5,26376.75,26405.5,0.0,MNQH27.CME,2027-03-19
2025-12-15T05:00:00Z,26247.5,26278.75,26247.5,26278.75,0.0,MNQH27.CME,2027-03-19
2025-12-16T05:00:00Z,26298.0,26317.25,26298.0,26317.25,0.0,MNQH27.CME,2027-03-19
2025-12-17T05:00:00Z,25801.5,25830.5,25801.5,25830.5,0.0,MNQH27.CME,2027-03-19
2025-12-18T05:00:00Z,26179.5,26191.75,26179.5,26191.75,0.0,MNQH27.CME,2027-03-19
2025-12-19T05:00:00Z,26513.75,26513.75,26512.25,26512.25,0.0,MNQH27.CME,2027-03-19
2025-12-22T05:00:00Z,26628.0,26628.0,26628.0,26628.0,0.0,MNQH27.CME,2027-03-19
2025-12-23T05:00:00Z,26752.25,26752.25,26750.0,26750.0,0.0,MNQH27.CME,2027-03-19
2025-12-24T14:30:00Z,26825.75,26825.75,26819.25,26819.25,0.0,MNQH27.CME,2027-03-19
2025-12-26T05:00:00Z,26804.5,26804.5,26803.0,26803.0,0.0,MNQH27.CME,2027-03-19
2025-12-29T05:00:00Z,26669.25,26684.0,26669.25,26684.0,0.0,MNQH27.CME,2027-03-19
2025-12-30T05:00:00Z,26604.75,26604.75,26603.0,26603.0,0.0,MNQH27.CME,2027-03-19
2025-12-31T05:00:00Z,26387.25,26387.25,26373.0,26373.0,0.0,MNQH27.CME,2027-03-19
2026-01-02T05:00:00Z,26326.75,26326.75,26298.0,26298.0,0.0,MNQH27.CME,2027-03-19
2026-01-05T05:00:00Z,26518.25,26518.25,26491.75,26491.75,0.0,MNQH27.CME,2027-03-19
2026-01-06T05:00:00Z,26783.5,26783.5,26739.0,26739.0,0.0,MNQH27.CME,2027-03-19
2026-01-07T05:00:00Z,26794.0,26794.0,26725.5,26725.5,0.0,MNQH27.CME,2027-03-19
2026-01-08T05:00:00Z,26635.25,26635.25,26580.0,26580.0,0.0,MNQH27.CME,2027-03-19
2026-01-09T05:00:00Z,26906.0,26906.0,26835.0,26835.0,0.0,MNQH27.CME,2027-03-19
2026-01-12T05:00:00Z,26917.25,26917.25,26855.0,26855.0,0.0,MNQH27.CME,2027-03-19
2026-01-13T05:00:00Z,26860.75,26860.75,26803.75,26803.75,0.0,MNQH27.CME,2027-03-19
2026-01-14T05:00:00Z,26565.5,26565.5,26526.75,26526.75,0.0,MNQH27.CME,2027-03-19
2026-01-15T05:00:00Z,26642.75,26642.75,26605.25,26605.25,0.0,MNQH27.CME,2027-03-19
2026-01-16T05:00:00Z,26638.0,26638.0,26588.0,26588.0,0.0,MNQH27.CME,2027-03-19
2026-01-20T05:00:00Z,26046.75,26046.75,26030.0,26030.0,0.0,MNQH27.CME,2027-03-19
2026-01-21T05:00:00Z,26413.75,26413.75,26376.75,26376.75,0.0,MNQH27.CME,2027-03-19
2026-01-22T05:00:00Z,26605.25,26605.25,26566.0,26566.0,0.0,MNQH27.CME,2027-03-19
2026-01-23T05:00:00Z,26696.0,26696.0,26645.75,26645.75,0.0,MNQH27.CME,2027-03-19
2026-01-26T05:00:00Z,26802.5,26802.5,26756.0,26777.0,2.0,MNQH27.CME,2027-03-19
2026-01-27T05:00:00Z,27025.75,27050.0,27002.0,27002.0,2.0,MNQH27.CME,2027-03-19
2026-01-28T05:00:00Z,27213.5,27213.5,27090.0,27090.0,1.0,MNQH27.CME,2027-03-19
2026-01-29T05:00:00Z,26971.25,26971.25,26931.0,26931.0,0.0,MNQH27.CME,2027-03-19
2026-01-30T05:00:00Z,26619.75,26619.75,26600.0,26600.0,0.0,MNQH27.CME,2027-03-19
2026-02-02T05:00:00Z,26389.25,26805.25,26389.25,26781.0,1.0,MNQH27.CME,2027-03-19
2026-02-03T05:00:00Z,26394.5,26394.5,26382.0,26382.0,0.0,MNQH27.CME,2027-03-19
2026-02-04T05:00:00Z,25916.5,25922.0,25916.5,25922.0,0.0,MNQH27.CME,2027-03-19
2026-02-05T05:00:00Z,25572.75,25572.75,25568.0,25568.0,0.0,MNQH27.CME,2027-03-19
2026-02-06T05:00:00Z,26120.75,26120.75,26085.0,26085.0,0.0,MNQH27.CME,2027-03-19
2026-02-09T05:00:00Z,26310.75,26310.75,26275.75,26275.75,0.0,MNQH27.CME,2027-03-19
2026-02-10T05:00:00Z,26160.75,26160.75,26138.75,26138.75,0.0,MNQH27.CME,2027-03-19
2026-02-11T05:00:00Z,26200.0,26238.5,26200.0,26211.0,1.0,MNQH27.CME,2027-03-19
2026-02-12T05:00:00Z,25694.5,25694.5,25689.0,25689.0,0.0,MNQH27.CME,2027-03-19
2026-02-13T05:00:00Z,25736.75,25736.75,25723.0,25723.0,0.0,MNQH27.CME,2027-03-19
2026-02-17T05:00:00Z,25684.75,25686.5,25684.75,25686.5,0.0,MNQH27.CME,2027-03-19
2026-02-18T05:00:00Z,25930.0,25930.0,25877.0,25877.0,1.0,MNQH27.CME,2027-03-19
2026-02-19T05:00:00Z,25781.5,25781.5,25778.75,25778.75,0.0,MNQH27.CME,2027-03-19
2026-02-20T05:00:00Z,25553.75,25994.5,25553.75,25989.0,2.0,MNQH27.CME,2027-03-19
2026-02-23T05:00:00Z,25677.75,25679.75,25677.75,25679.75,0.0,MNQH27.CME,2027-03-19
2026-02-24T05:00:00Z,25947.0,25947.0,25947.0,25947.0,0.0,MNQH27.CME,2027-03-19
2026-02-25T05:00:00Z,26324.75,26324.75,26303.0,26303.0,0.0,MNQH27.CME,2027-03-19
2026-02-26T05:00:00Z,26011.0,26011.0,26001.25,26001.25,0.0,MNQH27.CME,2027-03-19
2026-02-27T05:00:00Z,25935.25,25935.25,25913.0,25913.0,0.0,MNQH27.CME,2027-03-19
2026-03-02T05:00:00Z,25823.0,25957.5,25823.0,25934.5,1.0,MNQH27.CME,2027-03-19
2026-03-03T05:00:00Z,25668.25,25668.25,25661.0,25661.0,0.0,MNQH27.CME,2027-03-19
2026-03-04T05:00:00Z,26063.25,26063.25,26037.25,26037.25,0.0,MNQH27.CME,2027-03-19
2026-03-05T05:00:00Z,25982.5,25982.5,25955.75,25956.25,0.0,MNQH27.CME,2027-03-19
2026-03-06T05:00:00Z,25675.0,25675.0,25583.75,25583.75,1.0,MNQH27.CME,2027-03-19
2026-03-09T04:00:00Z,25909.75,25909.75,25900.5,25900.5,0.0,MNQH27.CME,2027-03-19
2026-03-10T04:00:00Z,25900.0,25900.0,25890.75,25890.75,1.0,MNQH27.CME,2027-03-19
2026-03-11T04:00:00Z,25904.75,25904.75,25892.0,25892.0,0.0,MNQH27.CME,2027-03-19
2026-03-12T04:00:00Z,25461.75,25467.5,25461.75,25467.5,0.0,MNQH27.CME,2027-03-19
2026-03-13T04:00:00Z,25291.75,25303.0,25291.75,25303.0,0.0,MNQH27.CME,2027-03-19
2026-03-16T04:00:00Z,25624.5,25624.5,25582.75,25587.5,0.0,MNQH27.CME,2027-03-19
2026-03-17T10:15:34Z,25089.75,25099.0,24960.0,25038.0,170.0,MNQU26.CME,2026-09-18
2026-03-17T10:31:35Z,24876.0,24882.5,24729.0,24803.5,257440.0,MNQM26.CME,2026-06-19
